name,lat,long
SMP Esti Bakti,-6.1398377129587365,106.75964057884006
SMA Kartika X-1,-6.260356446277268,106.75868492485556
SD Kartika X-4,-6.2593514524139975,106.75582838793963
SD Kartika X-2,-6.253917776954771,106.75596280754107
SMP Negeri 235 Jakarta,-6.253850782291974,106.75772232975413
SD Negeri Pesanggrahan 04 Pagi/07 Petang,-6.254221663489304,106.75722293282475
SD Negeri Pesanggrahan 10 Pagi,-6.259211976173605,106.75730768715515
SD Muhammadiyah 18,-6.1023935085549565,106.92197412985385
SD Muhammadiyah 18,-6.102433174216066,106.92184468597345
SD Negeri Pesanggrahan 05 dan 09 Pagi,-6.252857035344298,106.75974086278653
SMA Negeri 108 Jakarta,-6.252528790698647,106.76209278612723
Sekolah Strada Bhakti Nusa,-6.251424777240281,106.75347597602077
SD Negeri Pesanggrahan 01 Pagi,-6.2497951670838825,106.75389985519774
SD Negeri Pesanggrahan 02 dan 03 Pagi,-6.261247269615384,106.75818136451886
SMP Negeri 177 Jakarta,-6.261568320882761,106.75750534544225
SMP Negeri Terpadu Marunda,-6.095933649247411,106.960120377429
Imanusakti Islamic Kids Learning Center,-6.147468014314216,106.74591628170947
"SDI, SMP Al Mukhlisin, SMK Permata Dunia",-6.142675745967257,106.74248837320883
SMK Dian Jakarta,-6.141817097115423,106.74140021608693
SD Aulia,-6.140199850000001,106.74549050000002
TK-SD-SMP-SMA-SMK Fajar Indah,-6.135791829638403,106.84000551626237
MTs dan MA Annajah,-6.236117678758409,106.7554216513854
SD Negeri 03 Bintaro,-6.2432963,106.74910624999997
SD Negeri 05 Bintaro,-6.243083074061842,106.74919646189456
SD-SMP Islam Majlis Ta'lim Muawanah,-6.241814267935942,106.74841016061093
SD Negeri Warakas 01 Pagi - 02 Petang,-6.124772049561558,106.87938931625789
MTs Al-Ihsan,-6.1234083,106.8725635
SMP-SMK Perintis Nasional,-6.12288636680479,106.88939478033909
MI Al Jihad,-6.101620373820513,106.92228652437366
SDS Dewi Sartika,-6.101486652214874,106.92437510835249
SD Salsabilah Al Kautsar,-6.125886975816172,106.93911771778474
SMP Tarakanita 1,-6.240034248080628,106.81652036189422
SD Tarakanita 2,-6.239631164001496,106.81674536082932
SMP Budi Waluyo,-6.241183825579154,106.81278224522083
SD Negeri Kapuk 10 Petang,-6.147744398437576,106.7424881745609
"SD, SMP, SMA Baptis Cengkareng Indah",-6.143704097865074,106.74726201270833
"SD Negeri Kapuk 11 Pagi, 13 Petang",-6.152057697052732,106.74762131819901
SMP Negeri 100 Jakarta,-6.141988949070102,106.74899250946827
"SD Negeri Kapuk 06 Pagi, 07 Petang",-6.144118765693619,106.74786038273425
"SD Negeri Kapuk 02 Pagi, 04 Petang",-6.144090402595978,106.74757099151198
SD - SMP - SMA Katolik Bintang Kejora,-6.147001225260485,106.74761089172658
MI Al-Hasaniyyah,-6.14711395317904,106.74938672464893
"SD, SMP Seraphine Bakti Utama",-6.150322893391101,106.74349544525579
"SD, SMP Da'watul Islamiyah",-6.142967547353131,106.74111899817174
"MI, SMP, SMA, SMK Nurul Iman Kapuk",-6.136616020510968,106.74529549015371
SD - SMP Islam Kemuliaan,-6.130542207638857,106.74108538246384
SD Daarut Taqwa Al-Hamidiyah,-6.1331636000000005,106.74149225000002
MI Yapinha,-6.1348848225312755,106.74830547706586
MI At-Taubah,-6.137849846763729,106.74836581517603
"MI An-Nur, SMP - SMA Bina Taruna",-6.137635671411207,106.7573316373445
SD Esti Bakti,-6.139500665048268,106.75905079291582
"SD, SMP Wawasan Nusantara",-6.142138652207445,106.75260679365066
TK-SD-SMP Fatahillah,-6.124660550000003,106.81269050000002
SMK PGRI 11 Jakarta,-6.140965350025436,106.95428163012073
SMK Negeri 4 Jakarta,-6.140553231572914,106.9535638055616
SD Negeri Rorotan 03 dan 05 Pagi,-6.144121717942407,106.95664087472423
MI-MTs Imadun Najah,-6.148907252644955,106.95607273096765
SD Negeri Rorotan 07 Pagi,-6.146309750000001,106.95548315
SD Kemala Bhayangkari 1,-6.154795230856095,106.95759857431675
SMA Negeri 115 Jakarta,-6.151167800794274,106.9569896062327
MTs Negeri 38 Jakarta,-6.158100368108369,106.95736002750414
SMP Negeri 200 Jakarta,-6.157720666792061,106.95606723694858
SD Negeri Rorotan 02 Pagi,-6.157564227215328,106.95653210655045
SD Negeri Rorotan 01 Pagi,-6.157635632160493,106.95562944345295
MA Negeri 21 Jakarta,-6.1580487245209286,106.95786501730377
SMK Bintang Nusantara,-6.1316239938780726,106.95495311928715
MI Al Wathoniyah 1,-6.157713450000002,106.96012444999995
SMP Al Wathoniyah 43,-6.158129275128799,106.95302183403396
SMA Hang Tuah 1 Jakarta,-6.239682322702026,106.77355729478595
SMP Hang Tuah 2,-6.239737044089043,106.77294502563028
SD Negeri Cipulir 11 Pagi,-6.239479439205834,106.77650945223122
Yayasan Pendidikan Permai,-6.120798189524654,106.77434858920927
SMP-SMA 6 Penabur,-6.114976208801027,106.77491830529969
Yayasan Nurul Bahri,-6.1089633268462595,106.76887524940175
SMP Negeri 261 Jakarta,-6.109404031048015,106.77074864176674
SD Negeri Pluit 05 - 06,-6.11165904513524,106.77105897340421
SD Negeri Pluit 03 - 04,-6.111871323165349,106.77068669355775
MI Nurul Islam,-6.092430061853619,106.72320350872909
SMA Negeri 40 Jakarta,-6.130927004436962,106.84092237567583
PKBM Nurul Yaqin,-6.134832309316028,106.8342231754181
Yayasan Tarakanita,-6.1148421,106.79135960000002
SMP YAKPI I DKI Jaya,-6.140843507373362,106.83825213704237
SD Negeri Pademangan Barat 07/08,-6.133712786177577,106.83799284912799
TK-SD-SMP-SLB Sejahtera,-6.137196114568615,106.83506029044608
SD Negeri Pademangan Barat 03-04 & 12-13,-6.139026473150544,106.83542373070719
SD Nurul Ittihad,-6.140973023773223,106.83817833265834
SD Negeri Pademangan Barat 01-02,-6.135830913512815,106.83342311436883
SD Negeri Pademangan Barat 05-06,-6.14060776706983,106.83526609860743
Sinar Pengharapan Utama (KB-TK-SD-SMP),-6.140573239603372,106.83501620171172
MI At Taufiq,-6.108457299999999,106.93083200000001
MTs At Taufiq,-6.108281800000001,106.93080795000002
SD Negeri 01 Pulau Panggang,-5.739516507455206,106.602376389181
SD Negeri 03 Pulau Panggang,-5.739863263244038,106.60223026529326
SMA Negeri 73 Jakarta,-6.11150727777685,106.92442663822993
SD Negeri Semper Timur 01 Pagi dan 06 Petang,-6.109400739275721,106.93267357632591
SMA Nurul Falah,-6.108453493417308,106.92584481112573
SMP SMK Al Ma'arif Ikama,-6.113069060386745,106.92565563170403
SD Negeri Semper Timur 05 Pagi,-6.11224215,106.93058555000002
SD Negeri Semper Timur 07 Pagi,-6.111443248684238,106.93193606650408
SMK Cilincing 3 Jakarta,-6.113290349999999,106.92898325
SMP Strada Santo Fransiskus Xaverius III,-6.112020189953099,106.92426794889867
SD Strada Tunas Keluarga Mulia II,-6.111921604788126,106.92450937400561
Sekolah Islam Harapan Ibu,-6.27254525244638,106.77394027090286
MI Al-Khairiyyah,-6.1276218341476145,106.7751156768839
SD Negeri Kapuk Muara 03,-6.138191249999999,106.76367739999999
SMP Negeri 122 Jakarta,-6.137681030512403,106.76390225656206
MTs Negeri 26 Pulau Harapan,-5.6534983664502,106.57833061470402
MAN 1 Jakarta (Kampus B),-5.6523080141838955,106.57646911816676
PKBM Negeri 36,-5.653346644867679,106.57637962877094
SD Negeri Pademangan Barat 11,-6.134754941107288,106.83978105092622
SD Negeri Pademangan Barat 09-10,-6.134817629621273,106.83905024482725
SLB Sejahtera,-6.137014917222313,106.83550104930067
SD Negeri 01 Pulau Kelapa,-5.652988564936948,106.57214760037049
SD Negeri 02 Pulau Kelapa,-5.656081255073064,106.5663465976878
SMP Negeri 108 Jakarta,-6.132821409938804,106.72638987401515
SD Negeri Penjaringan 01/02,-6.1238053,106.80451955
SD Negeri 03 Penjaringan,-6.124807302500622,106.80293931881845
SD Negeri 04 Penjaringan,-6.124828926357036,106.80266785699689
Madrasah Ibtidaiyah Rahdatul Islamiyah,-6.131591627809444,106.79890272023918
SMP Islam Nurul Islam,-6.129087722764628,106.79966959630273
Sekolah Wijaya Kusuma,-6.135903007909062,106.7969216259675
SD - SMP - SMA Yaspen Harapan Salahudin,-6.122067553349571,106.80380487621022
SD Negeri 08/09 Penjaringan,-6.133484125964942,106.79686016560719
SD Negeri 10/11 Penjaringan,-6.133844450000001,106.79692854999999
Sekolah Islam Pluit Raya,-6.128314303332566,106.79140653033808
MI Nurul Hudaa,-6.12355055,106.80682685000001
SMK PSKD III,-6.129343885407331,106.79475927317114
"SD, SMP, SMA Al Azhar Kelapa Gading",-6.1637568654697885,106.90985213638284
"TK, SD Tunas Karya II",-6.161104382324242,106.912231749335
Yayasan Bukit Mulia Indah,-6.1203903,106.77942324999998
Yayasan Katolik Cahaya Kudus,-6.122727518199835,106.7764714249195
SD Negeri Kapuk Muara 01,-6.136588756182608,106.7752286613566
Sekolah Pelangi Kasih,-6.130172274407036,106.75416651433413
Yasasan Chandra Kusuma,-6.133372177799697,106.77021453073327
Sekolah Sacred Heart,-6.132163944701926,106.75918127537298
Yayasan Al Muttaqien,-6.133808586957268,106.77529263862816
Bina Bangsa School,-6.128624610219227,106.76576019580109
Yayasan Bunda Hati Bangsa,-6.132163699999997,106.76394065000001
Singapore International School,-6.1273545744904085,106.76608824350225
"SD Negeri Cengkareng Timur 01 Pagi, 02 Petang",-6.1542538865647805,106.73308341168577
Jakrta Taipei School,-6.146543358100227,106.90566974090358
SD Negeri Pegangsaan Dua 03 Pagi & 04 Petang,-6.177758489327195,106.91333056841373
SD Negeri Pegangsaan Dua 01,-6.1773552469963064,106.91322817210529
MTs Nur-Attaqwa,-6.150006673033201,106.91718999862749
Yayasan Kasih Ananda,-6.138438429313803,106.91508426852204
SMP Negeri 285 Jakarta,-5.978689954666114,106.70987991819746
SD Negeri Pulau Untung Jawa 01 Pagi,-5.9793837737857025,106.70931680806729
SD Negeri Pulau Pari 02 Pagi,-5.92971083994574,106.58620923027965
SMP Negeri 288 Jakarta,-5.927210350167424,106.58364622539898
MI Negeri 17 Kampus C,-5.653233138004475,106.57181672083367
SD Negeri Pulau Tidung 04 Pagi,-5.82219957443108,106.55486273803577
MI Negeri Pulau Tidung,-5.797058069070277,106.49609142504303
SD Negeri Pulau Tidung 02 Pagi,-5.796388159644749,106.49580123493482
SMP Negeri 241 Jakarta,-5.798534840284794,106.50018408478715
SMK Negeri 61 Jakarta,-5.80221329375024,106.50969295539996
SMP Al Rahmah,-6.1338318846609345,106.93935603648528
SD-SMP-SMK Kasih Immanuel Kampung Sawah,-6.134937394960266,106.93958277213397
SD Khusus Al Rahmah,-6.13384356334265,106.9375970080732
SMP Negeri 133 Jakarta,-5.747136408940151,106.61405617398043
MI Negeri 17,-5.737560180097473,106.6012742036109
Madrasah Ibtidaiyah dan Tsanawiyah Darul Bina,-6.142528864042251,106.7765737060772
SMP - SMA Pusaka Abadi,-6.139338333761014,106.78490568593564
SD Pusaka Abadi,-6.1387631,106.78500595
SD - SMP - SMA Sukses Abadi School,-6.132641050000001,106.781564
SD - SMP - SMA Stella Maris,-6.130574711795355,106.77804829501754
SD Negeri 09 Penjagalan,-6.1334044962960315,106.78103872715592
Madrasah Ibdtidaiyah Al Mujahidin,-6.12902238791142,106.77796648478609
SD Negeri Pejagalan 03,-6.13829945,106.7774661
SD Negeri Pejagalan 01/02 dan 07/08,-6.137571400829632,106.77953609711791
SD Negeri Pejagalan 05/06,-6.13558325,106.77907304999998
SMP Negeri 112 Jakarta,-6.135814731561005,106.7793375442573
TK - SD - SMP - SMA Westin,-6.136354769022554,106.78040055630008
TK - SD - SMP - SMA Budi Agung,-6.135677240944066,106.78915967439627
TK - SD - SMP - SMK Budi Daya,-6.140869631902599,106.79016472396471
MI Darul Falah,-6.139760845241205,106.79099297398547
TK - SD - SMP - SMA Kristen Yusuf,-6.141413399491972,106.79484119194191
TK SD Penabur,-6.105144596903492,106.75736558054456
St. Nicholas School,-6.104867436570625,106.75197700808512
Jakarta International School,-6.231103495228637,106.80023267625698
SDS Swasta Bambu Kuning,-6.11290218810776,106.96276114004807
"Sekolah Kristen Mawar Saron (KB, TK, SD, SMP, SMA)",-6.146889247611048,106.91368068031107
"TK, SD, SMP, SMA ST. Yakobus",-6.153305529328641,106.91542224538486
SD Negeri 7 Pegangsaan Dua,-6.174892747706077,106.91152395188043
SMP Negeri 289 Jakarta,-6.138586745166256,106.92044359919652
SMP Fatahillah Jaya,-6.146274868026491,106.92313101577814
SD Al Irsyadiyah Muttaqim,-6.145688670022766,106.92278618209272
SMP Mamba'ul Hikmah,-6.147879984756418,106.92491794890623
SMA Negeri 83 Jakarta,-6.156411749999999,106.92703355
SD Negeri Sukapura 05 Pagi,-6.157850727768415,106.92747054283237
SD Negeri Sukapura 04 Pagi,-6.157716890344252,106.92802133449459
SD Negeri Sukapura 01 Pagi,-6.150354523373691,106.92184631626486
"TK Islam, SDIT Amaliah Baiturrahman",-6.155945477476752,106.92182566938989
"SD, SMP, SMA Vaniic Group School",-6.159237089299479,106.92183047299262
SMK Pelayaran Jakarta Raya & SMK Hang Tuah 2,-6.168642328559235,106.8859368285039
North Jakarta Intercultural School,-6.156403637335517,106.89473788290807
SMK Pelayaran Jalasena,-6.127384042103846,106.9563799018594
SMP Al Islamiyah,-6.100817851976081,106.92708838249783
SMP Darussa'adahw,-6.102014169603814,106.9291743646575
SD Fadhilah,-6.118137413888305,106.95908705793212
SD Negeri Sunter Agung 11 Pagi,-6.134554618890485,106.87073896627804
TK-SD-SMP-SMA-SMK Dharma Budhi Bhakti,-6.1448535776155575,106.86952389354926
SD Negeri Sunter Agung 012 Pagi,-6.139398570158917,106.86704776320734
SDIT Al-Amanah,-6.143073630825357,106.87105770091918
SMP Negeri 221 Jakarta,-6.141533577631526,106.87071455058513
SMA Negeri 80 Jakarta,-6.140269115635318,106.87045000172145
Sekolah Katolik Santo Paulus,-6.14631748029029,106.86324544847216
SD Negeri Sunter Agung 03 Pagi,-6.1438423136182765,106.86121231602905
SMP-SMA IPEKA Sunter II,-6.133565375347533,106.86174575642562
TK-SD-SMP Santa Cicila,-6.133153159653055,106.85830035011506
SD Negeri Sunter Agung 01 Pagi,-6.1326770792399,106.85706833812529
TK-SD-SMP-SMA-SMK Santo Lukas Penginjil,-6.130832528411973,106.85814291234381
SD-SMP Nurul Huda,-6.129798424297283,106.85725781615537
SMA Negeri 41 Jakarta,-6.130220330588288,106.85275978653259
SD Negeri Sunter Agung 05-06,-6.1347894246836985,106.8584612608032
SMP Negeri 140 Jakarta,-6.135974251974892,106.85920834013488
"SMP, SMA, SMK Bunga Hati Bangsa",-6.132694899999997,106.76451754999998
TK-SD-SMP Santa Cicilia,-6.1371753995818965,106.84312894379694
SD Negeri Ancol 01,-6.12568538166877,106.82404502610802
SD Negeri Marunda 03-04,-6.124219391977589,106.95921456564209
SD Negeri Marunda 01 Pagi,-6.124711789957138,106.9592108311689
Yayasan Yaspi,-6.134624496710696,106.92485571964288
SMA Negeri 75 Jakarta,-6.134715221722444,106.92416808627122
SD Islam Robiatul Adawiyah,-6.119299437481555,106.95792732830543
SD Negeri Semper Barat 13/14 Pagi,-6.130402834879835,106.9277055261335
SMA Negeri 92 Jakarta,-6.130255672921037,106.92821673706693
SMP Hang Tuah 1,-6.110317513977438,106.92231906115896
SD Negeri Semper Barat 09 Pagi dan 10 Petang,-6.115760561221188,106.92202731233382
SD Plus Hang Tuah 5,-6.110077372010602,106.92153750376596
"Yayasan Pendidikan Nusantara Jakarta (SMA Nusantara, SMK Nusantara 1)",-6.11891858960245,106.9204040845861
SD Negeri Semper Barat 07 Pagi dan 08 Petang,-6.110934046671745,106.9183385793135
SMK Negeri 49 Jakarta,-6.129319776740812,106.95471765975428
"Yayasan Pendidikan GPIB Cabang Tugu (TK, SD, SMP Tugu Bhakti)",-6.1241451902079165,106.92403223911
SD Negeri Marunda,-6.098782450729674,106.95994776215605
SD Negeri Kebagusan 02 Pagi,-6.308162404956679,106.8323298109699
SDK Damai,-6.1011171,106.93463535
MI Miftahul Jannah,-6.1043894250187885,106.92729908113657
PKBM 03 Negeri Cilincing,-6.100664836903844,106.93770978008195
"SDI Nurul Ikhlas, SMP Syahid 2",-6.104132749999996,106.92961979999998
Sekolah Tingga Agama Buddha Maha Prajna,-6.099768309106467,106.93704338386482
MA Negeri 5 Jakarta,-6.121488769108559,106.95878650802601
SDS Pantai Indah,-6.100456107916801,106.93338880746683
SMP Terpadu Menara Cendekia MI Al-Ittihadiyah Jakarta,-6.103459300000001,106.92549689999998
"SD Negeri Cilincing 03 Pagi, 04 Petang, 06 Pagi, 12 Petang",-6.102430038528928,106.93836326335384
MTs Negeri 5 Jakarta,-6.103606057463106,106.93853342290474
SD Negeri Cilincing 07 Pagi,-6.114277853191033,106.93974202479775
"SDI Nurul Huda, SMP Syahid 1, SMK Syahid",-6.108697276051265,106.9354846452301
SMP Negeri 244 Jakarta,-6.109864225027176,106.93799949116375
SMP Negeri 266 Jakarta,-6.1099817560803755,106.93755325165013
SMP Negeri 152 Jakarta,-6.1559987977878645,106.86780433032172
SD Negeri Sunter Jaya 09,-6.153153747690221,106.88036723370064
SMP-SMA-SMK Gita Kirtti 2,-6.155659591320264,106.86761267814809
SD Negeri Sunter Jaya 01-03-05 Pagi & 02-04-06 Petang,-6.155783800068541,106.86701157933888
SMP Harapan Lestari,-6.1617169999999994,106.73812740000001
MTS Negeri 15 Jakarta,-6.122051590703282,106.95883816195555
SMP Negeri 162 Jakarta,-6.124313723342096,106.95982299848616
SMK Pelayaran Malahayati,-6.1243936,106.95748590000001
"SMP PGRI 7, SMK PGRI 3",-6.1222725659839305,106.95966022357524
MTS Negeri 15 Marunda,-6.121523250548037,106.95971181303568
TK-SD-SMP Yampi Jakarta Utara,-6.1281273539093934,106.85303228682768
Gandhi School Ancol,-6.125719025759169,106.82277443942874
Bunda Mulia School,-6.1290823987474905,106.81835114622734
Pondok Pesantren Terpadu Khairul Ummah,-6.133172739982897,106.77525872733715
SD Negeri Sungai Bambu 05 Pagi,-6.13036285813846,106.88654715811668
SMP Negeri 5 Jakarta,-6.165624406851254,106.83665566582499
SMA Negeri 20 jakarta,-6.159183509636447,106.83258038721515
SMP Tarakanita 5,-6.246217241277938,106.79490971013635
SMA Mahatma Gading,-6.167861792231872,106.89410483708834
Penabur International School,-6.165732751053065,106.89116611182253
SMP Negeri 216 Jakarta,-6.198433004088055,106.85014417293168
Sekolah Dasar Negeri Kenari 07- 08 Pagi,-6.1988948803395685,106.84971212189267
SMK Negeri 38 Jakarta,-6.181652507138453,106.81727461991619
SD Negeri Pondok Ranggon 04 Pagi,-6.354846830939926,106.89718270743948
SDN Pulogadung 03 Pagi,-6.1827599978878105,106.90636883214694
Gandhi Memorial International School,-6.15137181949148,106.85170920629189
Sekolah TK SD SMP Strada,-6.147351036210805,106.73546260556083
SMA Dewi Sartika,-6.237715576183895,106.84801364874919
SMPN 54 Taman Sari,-6.143591077917699,106.810946505801
SD Negeri Kramatjati 11,-6.267617623962327,106.86828202333055
SMP-SMK Trimmulya,-6.238258149765473,106.74795095619665
SDN 07 Pulogadung,-6.181289299916511,106.89574000388947
SDN 01 Pulogadung,-6.183317907253903,106.90619079300116
SDN 03 Pulogadung,-6.182714994455337,106.90638834679048
SMAN 45 Jakarta,-6.174758707846958,106.9057973901967
SMPN 123 Jakarta,-6.1754346287768085,106.90585119452786
SMK Jaya Jakarta,-6.174126425993186,106.90570162458802
SDN 03 Kelapa Gading Timur,-6.175826375929363,106.90579862940065
SMP Negeri 110 Jakarta,-6.241649384883275,106.75360293467206
El Rasyad Islamic Junior High School,-6.2429800281704155,106.75256251537768
SD Islam Plus Darul Musthofa,-6.2402384466065195,106.75181337377943
Bina Tunas Bangsa School,-6.123326419659727,106.80004401466563
SDN Sunter Agung 09,-6.127769357326211,106.85876705551253
SLB Negeri 9 Jakarta,-6.1282652663487625,106.85879214657001
SMP Negeri 116 Jakarta,-6.128805428159306,106.85868378916742
SMKN 38 Jakarta,-6.203748673775467,106.81785683031235
SLB Negeri 8 Jakarta,-6.124581713999639,106.95187511670022
SDN Baru 06 Pagi,-6.323282601617525,106.85206021631745
Australian Independent School,-6.2786606454360125,106.82746895473431
SMA Negeri 6 Jakarta,-6.2427553298358065,106.79739549529609
SMA Negeri 70 Jakarta,-6.241632860908582,106.79688341270086
Sekolah Kristen Calvin,-6.15068586149688,106.88552507032935
TK Permata Bunda,-6.289883333674253,106.86092612350217
SMK Negeri 54 Jakarta,-6.155704119354987,106.86065069032955
LP3T-NF,-6.3608561,106.8331691
BBC,-6.3961379,106.8140196
Ganesha Operation,-6.3903514,106.8142932
Primagama,-6.390445,106.8143004
Primagama,-6.3933959,106.8145522
Salemba Group,-6.3960389,106.8142044
Sony Sugema College,-6.3963575,106.814121
SD Negeri Tugu 10,-6.3701323,106.8485263
SD Islam Pondok Duta,-6.3697182,106.8500941
SDN Pondok Cina 5,-6.3666418,106.8357598
SMA Putra Bangsa,-6.3826783,106.8272837
SMK Putra Bangsa,-6.3828273,106.8271335
SMP Putra Bangsa,-6.3828208,106.8273159
SMA Pribadi,-6.3823776,106.829393
SMP Pribadi,-6.3825375,106.8292965
SMA MUHAMMADIYAH 2,-6.3786799,106.8256783
SMP MUHAMMADIYAH 1,-6.3788105,106.8253591
SMP Enam Enam,-6.3839204,106.8116396
SD Tarbiyah Islamiyah,-6.3850373,106.8155837
SMP Tarbiyah Islamiyah,-6.3852159,106.8156736
SMA Tarbiyah Islamiyah,-6.3852426,106.8155771
SMK Harapan Massa,-6.37951,106.815409
SMP Harapan Massa,-6.3797621,106.8153598
TK INDRIA,-6.3838874,106.8125032
SD Beji Timur 2,-6.384059,106.822091
SD Beji Timur 1,-6.383801,106.822135
SD Beji Timur 3,-6.3841262,106.8223871
SDIT Darul Abidin,-6.3818818,106.8200214
MTSS AL Muawanah,-6.3786586,106.8311339
SMP Islam Taufiqurrahman,-6.3747668,106.8218373
Politeknik Trisula Dharma,-6.3811104,106.8027304
SD Nasional Plus Tunas Iblam,-6.3815161,106.8024396
MTs. Muhammadiyah 1,-6.3769419,106.8145364
SMP Ganesa Satria,-6.4037999,106.8388855
SMP IT Darul Abidin,-6.3819521,106.8193424
SD Negeri Tanah Baru 03/04,-6.3797141,106.8050038
SD Negeri Tanah Baru 01,-6.3749853,106.8069028
SD Beji 1,-6.3896167,106.8080132
SD Beji 3,-6.3797793,106.814976
SD Beji 2,-6.3889344,106.8077397
SD Beji 5,-6.3846615,106.8114825
SD Beji 6,-6.3844882,106.811704
SD Beji 7,-6.3843016,106.8112533
SD Beji 4,-6.3846721,106.811771
SD Taman Ilmu,-6.3784666,106.8031477
SD Negeri 2 Pondok Cina,-6.3792183,106.8363964
SD Negeri Pondok Cina 4,-6.3708242,106.8338042
MIS AL Muawanah,-6.3784933,106.831048
MIS Unwanul Khairiyah,-6.374047,106.8386923
TK Seruni,-6.4086557,106.7640964
SDN Curug 3,-6.3808839,106.8769012
SDN Curug 2,-6.3794424,106.8767743
SDN Curug 5,-6.3792177,106.8764544
Harapan Bangsa Junior High School,-6.382565,106.876512
Genesis Medicare School,-6.38209,106.8679149
SMK Darul Ulum,-6.4184123,106.7418848
SDN 04 Bojongsari,-6.3858973,106.7404763
SDN Sukmajaya 5,-6.4084546,106.8458496
SMP Negeri 2 Depok,-6.3921617,106.8096587
Lazuardi Global Islamic School,-6.3569892,106.7802015
Lembaga Bahasa-LIA Depok,-6.3854956,106.8299262
SMA Negeri 1 Depok,-6.3953838,106.814397
Sekolah Cakra Buana,-6.3938003,106.8021978
SDIT Bina Insan Kamil,-6.4108408,106.8315038
TBI,-6.3934321,106.8229788
English First,-6.3930963,106.8225523
SDN Mekarjaya 03,-6.3940859,106.8398256
Madrasah Ibtidaiyah (MI) Ar-Rahman,-6.3625971,106.8350058
SD Negeri Pondok Cina 3,-6.3705528,106.8343127
MI Asuada,-6.3959816,106.8181508
SIT Darul Abidin,-6.3829503,106.8206805
Sdn kalibaru 1,-6.442425,106.835395
SDN Bedahan 01,-6.4204795,106.7668846
SMPN 10 Depok,-6.4194483,106.7608122
SD Negeri Meruyung,-6.375227,106.7704123
SMAN 11 Depok,-6.4220276,106.8367057
SMP Mutiara Bangsa,-6.3539612,106.8367688
Yaspen Tugu Ibu Depok 2,-6.3900071,106.8363764
MI TERPADU NURUL IMAN 2,-6.3742425,106.7971463
Al Azhar,-6.4309794,106.8272206
Yayasan SDIT Fatahillah,-6.3752447,106.8639379
LKP Poetra Mandala,-6.3432454,106.7939985
SD Islam Al-Azhar 46,-6.4312887,106.8268378
SMA Muhammadiyah 4 Depok,-6.3871971,106.7710965
SMA PGRI 1 DEPOK,-6.404673,106.8238828
SMA Negeri 1 Depok,-6.3953947,106.8143599
SMA Bintara,-6.39966,106.8105498
Integrated Islamic Elementary School Izzati,-6.3741443,106.8020877
SD Izzati,-6.3741388,106.8021182
MTS Yasmine,-6.3959991,106.7971145
TK Aisyiah,-6.4016214,106.763676
SD Muhammadiyah Darul Arqam,-6.4014375,106.7639898
SD Negeri Sawangan 06,-6.4004712,106.7650413
SDN SUkatani &,-6.399756386017368,106.87803459215635
TK-SD-SMP Katolik Maria,-6.392428076337495,106.89439429505666
SMPN 11 Depok,-6.395350081145611,106.88285108763273
SMAN 4 Depok,-6.394447642458822,106.88242240766785
SMP Harjamukti,-6.392823615266097,106.88122398210106
SDN SUkatani 4,-6.394296202191259,106.88575485268684
SDN Ciampeun 1,-6.44363413452194,106.8745136460268
SDN Ciampeun 2,-6.443564958555504,106.87429934641882
SDN Tapos 1,-6.422515525655573,106.88817961530921
SDN Kebayunan,-6.405884818313437,106.89229791882477
SMP Cahaya Insan,-6.416372369814478,106.8700861329182
SDN Tapos 4,-6.4356824641145085,106.88366485217446
SD Negeri Pondok Cina 1,-6.370643333015537,106.83377155878762
Nurul Fikri,-6.359614698645122,106.84987699857236
SMPN 8 Depok,-6.3624271237816625,106.84964672306742
SMA Negeri 1 Kota Depok,-6.395169359032469,106.81451592592236
SMA Negeri 1 Kota Depok,-6.395269210267304,106.81483307120993
SMA Negeri 1 Kota Depok,-6.395216,106.81470494999998
SMA Negeri 1 Kota Depok,-6.3954391,106.81498135000001
SMA Negeri 1 Kota Depok,-6.39538685,106.81474050000001
SMA Negeri 1 Kota Depok,-6.3950495127826485,106.81481598066685
SDN Depok Jaya 7,-6.394901071482148,106.81484593676107
SMA Negeri 1 Kota Depok,-6.395248656085296,106.81500052527738
SMA Negeri 1 Kota Depok,-6.39562044126457,106.81501570610114
Sekolah Cakra Buana,-6.393230749937119,106.80202536898874
SMP Cakra Buana,-6.393019380664414,106.80228429415791
SMA Cakra Buana,-6.392438272173573,106.80266650462093
TK-SD Cakra Buana,-6.3935399442523275,106.80253264955795
SD Beji 3,-6.379821028863729,106.8150795079094
SMP IT Darul Abidin,-6.381985267266342,106.81931260137436
SMP Harapan Massa,-6.379757520836235,106.81538058058521
SMK Izata Cipayung/SMA Arjuna,-6.415981316766842,106.79757190744407
SDN 03 Cisalak,-6.379705811704835,106.8667058437659
SDN 1 Cisalak,-6.3793284816359614,106.86667667268792
SDIT Al Muhajirin,-6.394257225950165,106.81529937724312
SDIT Al Muhajirin,-6.394565221032928,106.81521075831226
SDN Depok Jaya 7,-6.394682535717392,106.81474815314846
SMK Al Muhajirin,-6.393786757864723,106.8152957271977
SMP Al Muhajirin,-6.39399806408285,106.81545358823611
SD Anyelir 1,-6.393168911046953,106.81521302515198
SMA Sejahtera 1 Depok,-6.392757764775886,106.81545320981363
Nurul Fikri,-6.395149969367949,106.81416235424844
SMA N 5 Depok,-6.409172692167682,106.75979330076316
