name,lat,long
Perum Villa Kelapa Dua,-6.2166457,106.7674654
Jalan Lapangan Merah,-6.218427,106.7551293
Jalan Srengseng Raya 2,-6.2173463,106.7606346
Villa Kelapa Dua,-6.2168437,106.7668373
Gerbang Tol Joglo 1,-6.2189433,106.74426
Jalan Jeruk Joglo Barat,-6.2179817,106.757192
Puri Botanical,-6.2179333,106.7462866
Seberang Komplek Pertambangan Kelapa Dua,-6.2166463,106.7707267
Seberang Gang Sawo Joglo,-6.2177316,106.7496543
Jalan Palem,-6.2182289,106.757174
Perumahan Purna Dharma,-6.2163047,106.7730737
Jalan Karya Utama,-6.217168,106.76249
Permata Eksekutif 2,-6.21675,106.7652346
Gang Marang,-6.217246,106.74855
Jalan Langgar,-6.2183,106.7539187
Masjid Nurul Iman Joglo,-6.2173309,106.7620496
Jalan Masjid Baabul Minan,-6.220471,106.741
Permata Eksekutif 1,-6.2169397,106.7654115
Gerbang Tol Joglo 2,-6.2186513,106.7442124
Kemenkes 2,-6.2287692,106.8329945
Kuningan Media,-6.2089976,106.8304375
Imperium,-6.2103731,106.8306417
Pusat Edukasi Anti Korupsi KPK,-6.2117496,106.8306635
Wisma Budi,-6.2142927,106.8307705
Cipta Rasuna Said,-6.2161575,106.8309206
Karet Kuningan 1,-6.2173413,106.8311007
Mega Syariah,-6.2282573,106.8333758
Gedung Granadi,-6.2311969,106.8330896
Patra Kuningan 1,-6.2333166,106.8318023
Bulog,-6.237666,106.8292073
Jalan Bulungan 1,-6.2399994,106.7963657
Kebayoran Lama Bungur 1,-6.2527934,106.7817908
Kebayoran Lama Bungur 2,-6.2528907,106.78154
Tanah Kusir Kodim 1,-6.2570537,106.7818019
Tanah Kusir Kodim 2,-6.257063,106.7815954
Pasar Kebayoran Lama 2,-6.2379683,106.7833025
Permata Hijau RS Medika 3,-6.2182079,106.7775679
RS Cikini,-6.192227,106.84167
Puskesmas Kenari,-6.190775,106.84347
Jln. Raden Saleh 1,-6.189766,106.84533
RS M Ridwan,-6.191533,106.84774
Salemba UI 1,-6.193943,106.84899
Simpang Arteri Kebayoran Lama,-6.2190961,106.7789737
Garuda Indonesia Pusat,-6.183069,106.82591
Simpang Lima Wahid Hasyim,-6.187272,106.82961
Seberang Kelurahan Srengseng,-6.203332,106.75689
Jalan Kampung Baru V Swadarma,-6.224839,106.76071
Pusdiklat Pajak Jalan Sakti IV,-6.1881937,106.7843993
Simpang Meruya Ilir 1,-6.196658,106.7551539
Seberang SPBU Meruya Ilir,-6.1972923,106.7535552
Simpang Tanjung Duren Timur 6,-6.1823673,106.7836474
SPBU Srengseng Raya,-6.218822,106.76037
Jalan Haji Rohimin Swadarma,-6.2324319,106.7607031
Jalan Bambu II Srengseng,-6.211011,106.75922
Seberang Masjid Nurul Iman Kubur Batu,-6.197464,106.74467
Seberang Jalan Jomas,-6.195727,106.7558132
Ruko Aries Niaga,-6.192569,106.74462
Meruya Taman Aries,-6.19167,106.74536
Jalan Haji Salihun Kebon Jeruk,-6.1974237,106.7753721
Superindo Meruya Ilir,-6.1976687,106.74562
Seberang Jalan Anggrek Srengseng,-6.1982403,106.7562267
Jalan Tanjung Duren Utara 8,-6.1737617,106.7805727
Jalan Haji Ridi Swadarma,-6.2354013,106.7607687
Mediterania Garden Residences,-6.173818,106.7882
SPBU Meruya Ilir,-6.1973452,106.7539375
Mitra 10 Meruya Ilir,-6.1960373,106.7560795
Kecamatan Kembangan,-6.1951,106.7424217
Jalan Karya Sakti Srengseng,-6.2160517,106.7601229
Aries Utama,-6.197385,106.7514259
Seberang Jalan Kampung Baru V,-6.2250983,106.7605824
Seberang Jalan Bambu II Srengseng,-6.210886,106.7591039
SMPN 229,-6.1974867,106.7728413
Gang Manggis XIV Tanjung Duren,-6.178683,106.78371
Simpang Srengseng Meruya Ilir 1,-6.1975013,106.7563152
Simpang Budi Sakti Raya,-6.188401,106.7832317
SMPN 127,-6.1988883,106.778308
Simpang Tanjung Duren Timur 5,-6.180482,106.78375
Komplek BPPT,-6.194517,106.7556
Gang Samudera Casa Goya,-6.1989487,106.77778
Seberang Komplek Kodam Jaya,-6.197871,106.77108
Pasar Kopro 2,-6.1773057,106.7836793
SMK Satria Srengseng,-6.208852,106.75889
Jalan Bambu I Srengseng,-6.20666,106.7584978
Jalan Flamboyan Srengseng,-6.201831,106.75594
SMAN 85,-6.2150826,106.7598331
Jalan Haji Nasir Srengseng,-6.2054172,106.7582513
Olieku Jalan Aries Permai,-6.197188,106.74819
Jalan Angsana Kemanggisan,-6.1949607,106.7820076
Seberang SMPN 229,-6.197581,106.77277
Jalan Lapangan Tenis Srengseng,-6.205207,106.7583
Jalan Swadarma III,-6.2327876,106.7606352
Green Permata,-6.229061,106.76065
Simpang Patra Lontar Raya,-6.1823883,106.7811524
Jalan Tanjung Duren Timur Raya,-6.173797,106.78653
Pospol Taman Aries,-6.195419,106.7442
Puri Park View,-6.192172,106.7557468
Ruko Meruya Ilir,-6.197437,106.75067
Masjid Nurul Iman Kubur Batu,-6.197613,106.74443
Komplek Kodam Jaya Kb. Jeruk,-6.1977883,106.7709526
Jalan Karya Mandiri Srengseng,-6.2191592,106.7602934
Jalan Swadarma Utara VI,-6.2270397,106.7605071
Seberang Jalan Angsana Kemanggisan,-6.194813,106.78213
SDN Tanjung Duren Utara 06 07,-6.184032,106.783329
Kelurahan Srengseng,-6.2034777,106.756911
Seberang SMK Satria Srengseng,-6.2088133,106.7587879
Suzuki Panjang Arteri,-6.191998,106.76896
Jalan Kampung Baru II Swadarma,-6.227325,106.76059
Jalan Delima V,-6.175306,106.78362
Carrefour Meruya Ilir,-6.1975449,106.751314
Markas,-6.177758,106.77997
Ruko Kemanggisan Raya,-6.1967577,106.7822468
Jalan Anggrek Srengseng,-6.19818,106.75616
Simpang Tanjung Duren Raya,-6.173728,106.7837499
Jalan Pemancingan Srengseng,-6.2067897,106.7586188
Pasar Kopro,-6.176185,106.78364
Jalan Pesanggrahan Meruya Utara,-6.1930167,106.7556958
Simpang Meruya Ilir 2,-6.196802,106.75542
Jalan Swadarma I,-6.2355071,106.7606689
Jalan Haji Peeng Kebon Jeruk,-6.1988217,106.7773148
Pondok Yatim Kembang Kerep,-6.1960997,106.7423724
Simpang Rawa Belong Kemanggisan,-6.198872,106.78212
Jalan Karya Bakti Srengseng,-6.220785,106.7603381
Jalan Swadarma Utara,-6.2291047,106.7605439
Simpang Kemanggisan Ilir Raya,-6.193066,106.784647
Jalan Salman Kebon Jeruk,-6.1977793,106.7765051
SDN Meruya Utara 03 04,-6.194736,106.75583
Lapangan Bola Meruya Ilir,-6.197423,106.76661
Jalan Karya Sari Srengseng,-6.2164803,106.7600671
Seberang Jalan Flamboyan Srengseng,-6.201447,106.75576
Jalan Delima Raya,-6.1738257,106.7841608
Ruko Taman Kebon Jeruk,-6.1973893,106.74818
Simpang Srengseng Meruya Ilir 2,-6.1972987,106.7562085
Aries Utama III,-6.197454,106.74602
Seberang Jalan Kampung Baru VII,-6.2232093,106.7606188
Seberang SMAN 85,-6.215296,106.75997
Komplek DPR I Kebon Jeruk,-6.198878,106.77685
Terminal Ragunan,-6.3055111,106.8200383
Kramat Sentiong 1,-6.1881727,106.8462705
Alfurqon,-6.184794,106.84433
Jalan Ulujami Raya,-6.2381041,106.7637553
Jalan Pakubuwono VI,-6.2391706,106.7864344
Jln. WW Sukabumi Selatan,-6.213665,106.77686
Sbr. Yayasan Al Fakhriyyah,-6.213737,106.77513
Simpang Madrasah I Panjang Arteri,-6.215609,106.77444
Pos Pengumben 1,-6.213215,106.77228
Simpang Pos Pengumben Panjang Arteri,-6.215786,106.77421
Komplek Pertambangan Kelapa Dua,-6.216498,106.77065
Sbr. Pospol Pengumben,-6.217071,106.76961
Ps. Pos Pengumben,-6.2178,106.76969
Masjid Jami As Shiroth,-6.225484,106.77768
Jln. Al Islamiyah Grogol Selatan,-6.225526,106.7765
Sbr. Jln. Assirot Dalam,-6.225602,106.77477
Simpang Kampung Baru Assirat,-6.225618,106.77194
Jln. Kampung Baru Permai,-6.224943,106.77162
Jln. H. Daud,-6.223747,106.77167
Jln. H. Muhajar,-6.222549,106.77168
Jln. H. Abdullah,-6.221319,106.77179
Jln. H. Sholeh I,-6.220068,106.77181
Jln. H. Sholeh IA,-6.21933,106.77177
Sbr. Gg. H. Amsar,-6.218664,106.77088
Simpang Z Sukabumi Selatan 1,-6.218681,106.77024
Kel. Sukabumi Selatan,-6.217815,106.76976
Pospol Pengumben,-6.216956,106.76965
Simpang Panjang Arteri Madrasah I,-6.21542,106.77446
Yayasan Al Fakhriyyah,-6.21378,106.77525
Sbr. Jln. Ww Sukabumi Selatan,-6.213704,106.7768
Simpang Z Sukabumi Selatan 2,-6.218721,106.77027
Gg. H. Amsar,-6.218711,106.77095
Sbr. Jln. H. Sholeh IA,-6.219104,106.77174
Sbr. Jln. H. Sholeh I,-6.220239,106.77179
Jln. BB Sukabumi Selatan,-6.221637,106.77171
Jln. AA Sukabumi Selatan,-6.222492,106.77165
Jln. Pahlawan Sukabumi Selatan,-6.223927,106.77164
Jln. H. Tohir,-6.224866,106.77157
Simpang Assirat Kampung Baru,-6.225764,106.77202
Jln. Assirot Dalam Grogol Selatan,-6.225649,106.77478
Jln. Assirot 2 Grogol Selatan,-6.225565,106.7767
Sbr. Masjid As Shiroth,-6.225515,106.77787
Jln. Komarudin Lama 2,-6.21018,106.941871
Jln. Komarudin Lama 3,-6.208288,106.942103
Gg. H. Tolo,-6.206388,106.94299
Sbr. Jln. Pendidikan,-6.204464,106.942768
Sbr. Gg. Kabel Komarudin,-6.201944,106.942842
Jln. Komarudin Lama 5,-6.199078,106.94315
Madrasah Ibtidaiyah Al-Huda,-6.1970764,106.9429441
Simpang Jln. Komarudin Lama,-6.193574,106.943338
Sbr. SDN Cakung Barat 07,-6.191769,106.94319
Sbr. Kantor RW 3 Cakung Barat,-6.18807,106.942525
Simpang Pangeran Komarudin 2,-6.184827,106.94326
Simpang Jln. P. Komarudin,-6.185269,106.942624
Flyover Cakung Barat,-6.188763,106.942098
SDN Cakung Barat 07,-6.191691,106.94308
Pertigaan Jln. Komarudin Lama,-6.193683,106.9432
Seberang Madrasah Ibtidaiyah Al-Huda,-6.197115,106.942862
Sbr. SDN Pulo Gebang 03,-6.1989183,106.9426935
Jln. Terentang Elok 2,-6.198811,106.940422
Rusun Pinus Elok Blok B,-6.198762,106.939316
Jln. Meranti Elok 2,-6.197638,106.939231
Jln. Agathis Elok,-6.196198,106.939231
Simpang Jln. Mahoni Elok,-6.195764,106.939439
Sbr. Jln. Agathis Elok,-6.196178,106.939122
Sbr. Meranti Elok 2,-6.197598,106.939112
Jln. Boulevard Raya,-6.198762,106.938259
Jln. Kecapi 2,-6.199739,106.937584
Rusun Pinus Elok Blok A,-6.201272,106.93757
Jln. Nanas II,-6.19973,106.93774
Sbr. Rusun Pinus Elok Blok B,-6.198872,106.939217
SDN 09 Pagi,-6.200781,106.9407885
YP IPPI Jakarta,-6.199997,106.9403
Jln. Terentang Elok 1,-6.198919,106.940427
Jln. Komarudin Lama 4,-6.199157,106.943051
Gg. Kabel Komarudin,-6.201964,106.942766
Jln. Pendidikan,-6.20449,106.942665
Sbr. Gg. H. Tolo,-6.206317,106.942878
RSIA Resti Mulya,-6.208816,106.941931
Jln. Komarudin Lama 1,-6.210081,106.941808
Mikro PKL Penggilingan,-6.210761,106.939658
St. Klender Baru 1,-6.217129,106.939354
Jln. Raya St. Cakung,-6.217128,106.952382
Raya Pulo Gebang Akses St. Cakung,-6.216671,106.95301
Term. Pulo Gebang,-6.212669,106.953183
Simpang Ps. Jumat,-6.289096,106.771
Stasiun MRT Lebak Bulus,-6.289421,106.77436
Jln. Niaga Hijau 1,-6.284509,106.775304
Sbr. Fedex Pondok Pinang,-6.2801683,106.7723883
Sbr. Puskesmas Pondok Pinang,-6.277496,106.772791
SMK Averus Pondok Pinang,-6.2748707,106.7736149
Imigrasi Kelas I Jaksel,-6.2732467,106.7748015
Kel. Pondok Pinang,-6.2696027,106.7751736
Jln. Pondok Pinang IV,-6.26655,106.775
Kantor Pos Pondok Pinang,-6.261808,106.77516
Sbr. SMK Makarya Jakarta,-6.261495,106.777293
Sbr. Masjid Al Musyawarah Pondok Indah,-6.26398,106.779282
Pondok Indah Mall 2,-6.264403,106.782455
Pondok Indah Mall 1,-6.263197,106.78479
Jln. H. Nawi Raya,-6.263949,106.79136
Yayasan Pangudi Luhur,-6.263829,106.795428
St. MRT Haji Nawi 2,-6.266056,106.797262
St. MRT Haji Nawi 1,-6.266345,106.797485
Sbr. Jln. Panglima Polim IX,-6.249727,106.798811
Sbr. Jln. Melawai X,-6.246621,106.79852
SMK Ora Et Labora,-6.247473,106.79999
Taman Melawai,-6.246321,106.79999
Sbr. Wijaya IX Panglima Polim,-6.247439,106.802174
SMPN 12,-6.24967,106.803139
Jln. Panglima Polim IX,-6.24967,106.798809
Sbr. Yayasan Pangudi Luhur,-6.2637547,106.7954501
SMPN 240 Jln. H. Raya,-6.263843,106.790981
Griya Haji Nawi,-6.26375,106.789521
Ranch Market Pondok Indah,-6.263048,106.7847
Pondok Indah Mall 3,-6.264341,106.782185
Masjid Al Musyawarah Pondok Indah,-6.263833,106.779346
Terrace 2 Pondok Indah,-6.26311,106.77598
Jln. H. Muhi Pondok Pinang,-6.266435,106.77491
SDN Pondok Pinang 01 03,-6.269871,106.775044
Sbr. Imigrasi Kelas I Jaksel,-6.273261,106.77464
Sbr. SMK Averus Pondok Pinang,-6.274743,106.77353
Puskesmas Pondok Pinang,-6.277299,106.7727
MAN 4 Jakarta,-6.281498,106.77201
Sbr. SMPN 12,-6.249761,106.803295
Wijaya IX Panglima Polim,-6.24737,106.802246
Jln. Palatehan II,-6.241135,106.80129
Ps. Gembrong,-6.22447,106.877283
Rusun Cipinang Muara,-6.223401,106.89525
Sbr. Gg. Guru,-6.224854,106.893676
Jln. H. Hanafi,-6.228604,106.893134
SMKN 50,-6.228003,106.89039
Sbr. SDN Cipinang Muara 2 Pagi,-6.227412,106.885187
Sbr. Jln. Cipinang Jaya LL,-6.226328,106.884023
Sbr. Jln. Cipinang Jaya DD,-6.224068,106.884967
Jln. Cipinang Jaya IIE,-6.221647,106.883067
SDN CBU 10,-6.220336,106.880009
Sbr. Jln. Cipinang Pulo Maja,-6.218911,106.878784
SMP Dwi Cakti Cipinang,-6.218582,106.875842
SDN CBU 1,-6.215583,106.875604
Flyover Jatinegara 2,-6.215074,106.87332
Taman Simpang Jatinegara,-6.217541,106.87352
Pedati Prumpung 1,-6.219904,106.87421
Pedati 2,-6.222237,106.87435
Pedati 3,-6.221974,106.874913
Pedati Prumpung 2,-6.220157,106.874746
Sbr. SDN CBU 1,-6.215611,106.875536
Sbr. SMP Dwi Cakti Cipinang,-6.218572,106.87577
Jln. Cipinang Pulo Maja,-6.218994,106.878918
Sbr. SDN CBU 10,-6.2202,106.87991
Jln. Cipinang Jaya IIE 2,-6.221685,106.883179
Jln. Cipinang Jaya DD,-6.224161,106.884856
Jln. Cipinang Jaya LL,-6.226306,106.883955
SDN Cipinang Muara 2 Pagi,-6.227446,106.885074
Jln. Perintis,-6.227963,106.889152
Gg. Masjid Jami Nurul Iman,-6.224605,106.893827
Term. Kampung Melayu 2,-6.224516,106.86685
Jln. Limo Jatinegara Timur,-6.223388,106.86808
Jln. Jatinegara Timur IV,-6.222461,106.8681895
Simpang Jatinegara Timur IV,-6.222277,106.86838
Kel. Rawa Bunga,-6.221597,106.86956
Jln. Masjid Jatinegara,-6.219428,106.86879
Jln. Jatinegara Timur III,-6.218533,106.86864
Jln. Jatinegara Timur II,-6.218464,106.87018
Sbr. Ps. Rawa Bening,-6.216795,106.87037
Jln. Bekasi Timur I Jatinegara,-6.215457,106.87083
Flyover Jatinegara 1,-6.215301,106.87356
Ps. Enjo 1,-6.215023,106.87779
Jln. Bekasi Timur VI,-6.214956,106.87866
Imigrasi Jaktim 1,-6.214787,106.88182
Rsu Pengayoman,-6.214694,106.88352
LP Cipinang,-6.214568,106.88574
Jln. Cipinang Jaya Raya,-6.219144,106.886964
Sbr. Masjid Al Iman Cipinang,-6.222779,106.887229
Jln. Aneka Elok,-6.223167,106.89138
SKKT Pondok Bambu,-6.223195,106.895498
Sbr. Madrasah Hasanatuddarain,-6.221049,106.90458
Jln. Duren Sawit Dermaga,-6.221217,106.911695
Sbr. Jln. Buaran I,-6.221043,106.91661
Jln. Buaran III,-6.22065,106.91916
SMK Bina Darma DKI,-6.220551,106.92073
Bumi Malaka 2,-6.220415,106.924934
Sbr. Jln. Delima Raya 2,-6.222174,106.926465
Jln. Malaka Raya 2,-6.226263,106.926865
Jln. Malaka Raya,-6.226201,106.930853
Jln. Bunga Rampai 1,-6.225472,106.931992
Jln. Bunga Rampai Raya,-6.224609,106.934811
Bimbel Calistung,-6.222933,106.93901
Institut Teknologi Budi Utomo,-6.221618,106.93914
SDN 04 Malaka Jaya,-6.221398,106.935402
Term. Klender,-6.221557,106.93248
Jln. Malaka Raya 3,-6.225994,106.930991
Jln. Malaka III,-6.226244,106.926968
Jln. Malaka 1,-6.224104,106.926633
Jln. Delima Raya 2,-6.221581,106.926624
Buaran Raya,-6.220456,106.92176
Sbr. Jln. Buaran III,-6.220582,106.91922
Nurul Fikri Buaran,-6.220706,106.91798
Simpang Lingkar Duren Sawit,-6.220922,106.91561
Jln. Duren Sawit Dermaga 2,-6.220991,106.911835
Madrasah Hasanatuddarain,-6.22101,106.90464
Sbr. SKKT Pondok Bambu,-6.223134,106.895501
Jln. Aneka Elok 2,-6.223013,106.891085
Masjid Al Iman Cipinang,-6.222614,106.887298
Sbr. Jln. Cipinang Latihan,-6.216314,106.88695
Perum Taman Cipinang,-6.215186,106.88683
Sbr. Cipinang Lontar,-6.214204,106.88839
Cipinang Lontar,-6.214031,106.88836
Sbr. Jln. Cipinang Jaya,-6.214238,106.88701
Sbr. LP Cipinang,-6.214403,106.88451
Imigrasi Jaktim 2,-6.214552,106.8818
Ps. Enjo 2,-6.214775,106.87785
SMPN 283,-6.32253,106.8999
Masjid Al Barokah Cipayung,-6.3239907,106.899563
Sbr. Royal Tasneem,-6.32605,106.8987
Pondok Pesantren Nurul Qolbi,-6.3273033,106.8982335
Bamboe Madani Residence,-6.3264,106.8961
Sbr. Gg. Japar,-6.3238,106.8947
Sbr. Pertigaan Gg. Bahagia,-6.321522,106.8944215
Pertigaan Jln. Seira Tanimbar,-6.32042,106.8928
Masjid Nauroh Abdurrahman,-6.3198,106.8915
Jln. Keluarga,-6.3207787,106.889551
Sbr. Jln. Masjid I,-6.3230034,106.8904697
Jln. Masjid IV A,-6.32241,106.8927
Pertigaan Gg. Bahagia,-6.3214953,106.8943563
Gg. Japar,-6.32385,106.8946
Pertigaan Masjid Nurul Cipayung,-6.32646,106.896
Pertigaan Jln. TPU Cipayung,-6.32761,106.8982
Royal Tasneem,-6.32605,106.8988
Sbr. Masjid Al Barokah Cipayung,-6.32405,106.8996
URINDO Kampus B,-6.32257,106.9004
Masjid Jami Nurul Ikhlas,-6.32102,106.9013
Sbr. Gg. Swadaya I,-6.31771,106.9013
URINDO Kampus A,-6.31643,106.9007
Sbr. Palm One Residence,-6.31489,106.8998
Jln. Palem Kartika,-6.31512,106.8978
Taman Kelinci Bambu Apus,-6.31479,106.8955
Pertigaan Jln. Bambu Apus,-6.3137487,106.8940559
Sbr. Gedung Serbaguna Gempol,-6.3117827,106.8941617
Sbr. Gg. Makmur,-6.3091387,106.8944751
Pintu 3 TMII,-6.3051237,106.8885327
PLN Kramat Jati,-6.2835517,106.8716568
Jln. Masjid Al Ihsan,-6.2803203,106.8711995
Sbr. PLN Kramat Jati,-6.283302,106.8716
UP Angkutan Sekolah,-6.287636,106.87258
Sbr. SDN Dukuh 01,-6.287962,106.87417
Jln. Dukuh III,-6.288611,106.8757
Pintu Tol Pondok Gede Selatan,-6.289177,106.876882
Sbr. Pintu III Taman Mini,-6.305526,106.88903
Gg. Makmur,-6.3090913,106.8943671
Gedung Serbaguna Gempol,-6.311898,106.8940422
Sbr. Pertigaan Jln. Bambu Apus,-6.3141173,106.8939475
Sbr. Taman Kelinci Bambu Apus,-6.31488,106.8954
Sbr. Jln. Palem Kartika,-6.31523,106.8978
Palm One Residence,-6.31502,106.8999
Sbr. URINDO Kampus A,-6.31645,106.9006
Gg. Swadaya I,-6.31797,106.9015
Sbr. Jln. SMPN 180,-6.319876,106.901295
Sbr. Masjid Jami Nurul Ikhlas,-6.321034,106.9012416
Jln. Dukuh II,-6.2884207,106.8756461
SDN Dukuh 01,-6.2877833,106.8740613
Sbr. UP Angkutan Sekolah,-6.2874497,106.872434
Kec. Kramat Jati 2,-6.284729,106.87136
Dato Tonggara,-6.283918,106.87222
Simpang Toko 3 Tambora,-6.141611,106.81047
Simpang Perniagaan Tambora,-6.1416047,106.8076787
Simpang Jembatan Lima,-6.142897,106.80668
Ps. Mitra,-6.145437,106.80695
Sbr. Kel. Tambora,-6.146476,106.80706
Puskesmas Tambora,-6.147656,106.80718
Sekolah Sinar Dharma,-6.149156,106.80735
Sbr. Sekolah Bhineka Tunggal Ika,-6.15058,106.80752
Sbr. Intilon,-6.151753,106.80766
Gracious,-6.153865,106.80789
Sbr. Jln. Tanah Sereal XIII,-6.1552247,106.8080106
Jln. Duri Tss Raya,-6.156296,106.8080606
Sbr. RSIA Aries,-6.1576687,106.8080967
Sbr. Kel. Tanah Sereal,-6.1589043,106.8081413
Jln. Duri Selatan III,-6.160085,106.8081034
Pemadam Jakpus,-6.161338,106.80889
Simpang SMKN 35,-6.161102,106.81006
Jln. Petojo Barat V,-6.163077,106.81043
Jln. Tomang Utara 1,-6.1663,106.798745
Roxy Square,-6.166209,106.79957
Jln. Petojo Barat Raya,-6.164893,106.81067
Sbr. Duri Selatan III,-6.160083,106.80822
Kel. Tanah Sereal,-6.158644,106.8082627
RSIA Aries,-6.157776,106.80822
Jln. Tanah Sereal X,-6.155909,106.80818
Jln. Tanah Sereal XIII,-6.155353,106.80815
Mushola Baitul Qorib,-6.1538383,106.8080141
Sekolah Bhineka Tunggal Ika,-6.150561,106.8076582
Sbr. Sekolah Sinar Dharma,-6.1488433,106.8074548
Sbr. Puskesmas Tambora,-6.14751,106.8073028
Kel. Tambora,-6.1463843,106.8071868
Sbr. Ps. Mitra,-6.145329,106.8070715
Jln. Tambora VI Gg. 2,-6.14285,106.8068115
Jln. Tambora VI,-6.1417363,106.8077231
Sbr. Ps. Kembang,-6.206049,106.78317
Gg. T Palmerah,-6.20445,106.783
Gg. U Palmerah,-6.202682,106.78279
Icon Residence,-6.201827,106.78268
Sbr. Sekolah Tarsisius 2,-6.199625,106.78244
Simpang Panjang Kb. Jeruk 2,-6.19808,106.76938
Jln. Sitrun,-6.197192,106.76696
Jln. Jeruk Manis,-6.197369,106.765629
Kantor Pos Kb. Jeruk,-6.197923,106.76353
Kencana Tower Meruya Ilir,-6.198383,106.76266
Sbr. Perum Qoriyah Toyibah,-6.197754,106.7587861
Jln. Majelis Meruya Ilir,-6.197218,106.75773
Ps. Jabon Meruya,-6.200732,106.72901
Jln. Permata Meruya,-6.192114,106.73714
Simpang Permata Meruya 1,-6.195196,106.73953
Polsek Kembangan,-6.198313,106.73945
SDN Meruya Utara 02,-6.198756,106.74133
Simpang Meruya Ilir Srengseng,-6.196942,106.75667
Perum Qoriyah Toyibah,-6.197989,106.75892
Pos Pengampuan,-6.199264,106.76162
Simpang HH Meruya Ilir,-6.197859,106.7644
Kec. Kb. Jeruk,-6.198513,106.76455
Puskesmas Kb. Jeruk,-6.198765,106.76534
Sbr. SMPN 75,-6.198665,106.76593
Sbr. SDN Kb. Jeruk 08,-6.198507,106.76694
Yayasan Alkahfi Jakbar,-6.1989027,106.7689101
SMAN 65,-6.2008447,106.7690199
YPI Al Huda Kb. Jeruk,-6.202423,106.76924
Jln. Musyawarah Panjang Arteri,-6.200859,106.76922
Simpang Panjang Kb. Jeruk 1,-6.198159,106.76922
Sekolah Tarsisius 2,-6.1995047,106.7823732
Sbr. Jln. KH Syahdan,-6.200678,106.7825077
Binus University,-6.2018123,106.7826433
Perumahan Perwira Mabad,-6.202606,106.7827185
Jln. Yunus 2 Sukabumi Utara,-6.204318,106.78292
Ps. Kembang Kb. Jeruk,-6.206053,106.78309
Simpang Meruya Ilir Utara,-6.198596,106.7419318
Sbr. SDN Meruya Utara 02,-6.198705,106.74151
Simpang Permata Meruya 2,-6.195059,106.73972
Klinik Budhi Medika,-6.19695,106.73235
Kantor PJU,-6.196096,106.72987
Jln. Inspeksi Kalimalang Lampiri,-6.249943,106.938978
Jln. Klp. Hijau,-6.249153,106.939132
Masjid An Nur Khadijah,-6.236256,106.922619
Rukan Radin Inten II,-6.2355763,106.9228455
Wira Purusa,-6.232225,106.9226574
Carrefour Buaran,-6.218653,106.9237
Gg. H Sayuti I,-6.212751,106.92367
Sbr. Jln. Rawabadung,-6.209004,106.922874
Jln. Anggrek Raya,-6.205168,106.9229
Masjid Al-Marzuqiyah,-6.2035287,106.9229736
Pangarengan,-6.200434,106.92249
Pasar Pulo Jaya,-6.195007,106.92255
Jln. Yamaha Pintu II,-6.192741,106.922861
Jln. Radjiman 2,-6.190406,106.92334
Jln. Radjiman Widyodiningrat,-6.189533,106.923317
Jln. Swadaya IV,-6.186551,106.923454
Al-Wathoniyah,-6.1837073,106.923769
Sbr. Al-Wathoniyah,-6.184075,106.923562
SDN Rawa Terate,-6.188059,106.923138
Jln. Radjiman 1,-6.190263,106.92314
Pulo Jaya,-6.194979,106.92242
Rajiman 2,-6.2002043,106.9221937
Sbr. Jln. Anggrek Raya,-6.205181,106.92273
Jln. Rawabadung,-6.208988,106.922724
Sbr. Gg. H. Sayuti I,-6.212774,106.92351
Sbr. Wira Purusa,-6.23227,106.92252
Sbr. Rukan Radin Inten II,-6.235496,106.92272
Simpang Jln. 26 Utara,-6.238115,106.92227
Simpang Jln. 26 Selatan,-6.238345,106.92222
SPBU Raden Intan II,-6.241814,106.920742
Residence 8 Munjul,-6.3555787,106.8935818
Sbr. Gg. Gotong Royong,-6.351182,106.892011
Cibubur Indah II,-6.3520167,106.8870454
Sbr. Ramayana KDW,-6.3517077,106.8841998
Jln. Cibubur Indah V,-6.350069,106.88415
Sbr. Jln. Dahlia KDW,-6.348832,106.8844836
Sbr. Lapangan Kaprina,-6.3473447,106.884378
Sbr. SDN Kelapa Dua Wetan 04,-6.347212,106.8833488
Sbr. SMA Advent XV Ciracas,-6.3444586,106.8836795
SDN Kelapa Dua Wetan 01,-6.343207,106.8856
Sbr. Man 15 Jakarta,-6.342372,106.88639
Simpang PKP Raya KDW,-6.340963,106.8873
Sbr. Jln. Saluran Ciracas,-6.33686,106.88778
Sbr. Jln. Asam Kelapa Dua Wetan,-6.33435,106.8873
Pertigaan Jln. Asem,-6.32926,106.88641
Jln. Raya Ciracas,-6.3289607,106.8857513
Sbr. Jln. H. Usman Ciracas,-6.3287437,106.8839654
Sbr. Jln. Kaja Raya Ciracas,-6.3281623,106.88213
Pemadam Ciracas,-6.3284314,106.8790305
Kel. Ciracas,-6.328757,106.8775201
Sbr. Premier Terrace,-6.329219,106.87629
Sbr. Gg. Sawo Ciracas,-6.328468,106.87594
Lapangan Bola Centex,-6.3264177,106.8766238
Gg. Senggol,-6.32323,106.87706
SMP 208 Ciracas,-6.3201757,106.8774489
SDN 06 Ciracas,-6.3176261,106.8785091
Sbr. Jln. Pule,-6.316638,106.8794254
Jln. Tanah Merdeka Selatan,-6.315685,106.87975
Sbr. Jln. Tanah Merdeka V,-6.31338,106.87959
Jln. Tanah Merdeka IV,-6.312016,106.87948
Sbr. Dewan Masjid Ciracas,-6.309665,106.87927
